name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,pvac,nsam
adults,spec_vac,surv,0.16279720235484293,0.019846246683746873,32353.22,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.5,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.1762645983278771,0.020759818252360927,32339.574,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.55,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.1907890367401626,0.020801144997873083,32347.218,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.6,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.20814476584569522,0.01975688759767073,32339.622,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.65,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.22511606279555216,0.02039231255920253,32327.546,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.7,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.2482354391199738,0.01963384505148748,32329.668,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.75,0.86,0.984,1,0.25,500000
adults,sens_flu,surv,0.23318968193915846,0.023545674833534744,32340.34,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.5,0.984,1,0.25,500000
adults,sens_flu,surv,0.24086328863945364,0.023206373558756512,32336.502,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.55,0.984,1,0.25,500000
adults,sens_flu,surv,0.24505653153250265,0.0219871355256828,32336.856,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.6,0.984,1,0.25,500000
adults,sens_flu,surv,0.24868690758957498,0.021151742877936624,32340.65,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.65,0.984,1,0.25,500000
adults,sens_flu,surv,0.25620395226105824,0.02152687748320392,32342.874,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.7,0.984,1,0.25,500000
adults,sens_flu,surv,0.2641234030469953,0.02022454474467875,32332.972,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.75,0.984,1,0.25,500000
adults,sens_flu,surv,0.26609592138859234,0.020837531008214557,32330.864,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.8,0.984,1,0.25,500000
adults,sens_flu,surv,0.270953316011728,0.01939644401930195,32334.774,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.8500000000000001,0.984,1,0.25,500000
adults,spec_flu,surv,0.22724815021430708,0.019345940286359792,32347.012,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.9,1,0.25,500000
adults,spec_flu,surv,0.23260553321120125,0.01916386272098358,32335.582,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.91,1,0.25,500000
adults,spec_flu,surv,0.23791110527486672,0.017712349650728713,32338.136,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.92,1,0.25,500000
adults,spec_flu,surv,0.24253720846726887,0.018686691287118654,32345.732,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.93,1,0.25,500000
adults,spec_flu,surv,0.2478157650430024,0.020080372560907302,32344.788,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.9400000000000001,1,0.25,500000
adults,spec_flu,surv,0.25403043397399283,0.018652386534328578,32332.012,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.9500000000000001,1,0.25,500000
adults,spec_flu,surv,0.2597923320960125,0.019782777514363914,32339.538,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.96,1,0.25,500000
adults,spec_flu,surv,0.2646944172004244,0.018099374495337734,32345.184,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.97,1,0.25,500000
adults,spec_flu,surv,0.2711250839493513,0.01856671293371342,32351.878,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.98,1,0.25,500000
adults,pvac,surv,0.08881787816309274,0.025813728704288136,33514.506,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.05,500000
adults,pvac,surv,0.15452811934528163,0.023184637623492422,33219.432,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.1,500000
adults,pvac,surv,0.20319370995163435,0.020235231743047703,32928.884,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.15000000000000002,500000
adults,pvac,surv,0.24306704385062602,0.02158126753555891,32636.32,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.2,500000
adults,pflu,surv,0.27281517405805317,0.018891710921379656,32332.102,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pvac,surv,0.274713996541159,0.019271426884442774,32358.094,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.27361195537112315,0.018789226021565575,32340.88,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,ve,surv,0.27377315302682775,0.020031250707089773,32336.564,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pvac,surv,0.2984310260070231,0.017994894008951674,32035.406,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.3,500000
adults,pvac,surv,0.3204045908935827,0.017706874911241722,31752.022,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.35000000000000003,500000
adults,pvac,surv,0.3390444022048395,0.016892912989176303,31458.002,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.4,500000
adults,pvac,surv,0.3525076993386267,0.016657189754383787,31170.236,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.45,500000
adults,pvac,surv,0.36363651412246956,0.01631591469661289,30870.604,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.5,500000
adults,spec_flu,surv,0.2752344275975453,0.017143674933053306,32335.19,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.99,1,0.25,500000
adults,spec_flu,surv,0.2839589934598207,0.019245807471007268,32327.856,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,1,1,0.25,500000
adults,sens_flu,surv,0.280202549518242,0.01749989532029901,32340.414,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.9,0.984,1,0.25,500000
adults,sens_flu,surv,0.28415160854434246,0.018806623154832502,32343.268,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.95,0.984,1,0.25,500000
adults,sens_flu,surv,0.2899610314249463,0.01796289520814042,32336.698,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,1,0.984,1,0.25,500000
adults,spec_vac,surv,0.30634712441928613,0.018275529788483274,32329.238,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8500000000000001,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.3437726870683854,0.019822568039987002,32339.114,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.9,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.3936362742699787,0.018157481184829155,32347.29,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,0.95,0.86,0.984,1,0.25,500000
adults,spec_vac,surv,0.46168739438327566,0.017701134193113827,32345.236,0.08,0.5,0.15,0.84,1,0.35,0.15,0.95,1,0.86,0.984,1,0.25,500000
adults,sens_vac,surv,0.2749554513248569,0.019108653917569062,32339.212,0.08,0.5,0.15,0.84,1,0.35,0.15,0.9500000000000001,0.8,0.86,0.984,1,0.25,500000
adults,sens_vac,surv,0.2765203727791948,0.019374538423578426,32332.946,0.08,0.5,0.15,0.84,1,0.35,0.15,0.96,0.8,0.86,0.984,1,0.25,500000
adults,sens_vac,surv,0.27779574316667704,0.018546963075875573,32331.812,0.08,0.5,0.15,0.84,1,0.35,0.15,0.97,0.8,0.86,0.984,1,0.25,500000
adults,sens_vac,surv,0.28140665082527005,0.018510060819513324,32350.242,0.08,0.5,0.15,0.84,1,0.35,0.15,0.98,0.8,0.86,0.984,1,0.25,500000
adults,sens_vac,surv,0.2847178711846988,0.018232485690817507,32333.452,0.08,0.5,0.15,0.84,1,0.35,0.15,0.99,0.8,0.86,0.984,1,0.25,500000
adults,sens_vac,surv,0.28551974678381087,0.018802565270806107,32322.6,0.08,0.5,0.15,0.84,1,0.35,0.15,1,0.8,0.86,0.984,1,0.25,500000
adults,test_nonclin,surv,0.2729073723243974,0.01925273093441183,32322.6,0.08,0.5,0.15,0.84,1,0.35,0.15000000000000002,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_nonclin,surv,0.27333559940744595,0.01895634118161945,32343.586,0.08,0.5,0.15,0.84,1,0.35,0.2,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_nonclin,surv,0.27352893671863776,0.019129540746708945,32323.604,0.08,0.5,0.15,0.84,1,0.35,0.25,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_nonclin,surv,0.27146313701314895,0.019629703728186357,32341.288,0.08,0.5,0.15,0.84,1,0.35,0.3,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_clin,surv,0.27402963699618943,0.017042053599603948,36960.256,0.08,0.5,0.15,0.84,1,0.4,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_clin,surv,0.2731848863805719,0.015574796620523156,46200.624,0.08,0.5,0.15,0.84,1,0.5,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_clin,surv,0.274044168686024,0.014581230913983181,55445.698,0.08,0.5,0.15,0.84,1,0.6,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_clin,surv,0.27430917695214785,0.013287388357047748,64695.354,0.08,0.5,0.15,0.84,1,0.7000000000000001,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_clin,surv,0.27427357909258443,0.012295080271597413,73924.596,0.08,0.5,0.15,0.84,1,0.8,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,test_clin,surv,0.2745386033407645,0.011986681633160945,83152.94,0.08,0.5,0.15,0.84,1,0.9,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,sympt,surv,0.27248167053052325,0.01779984978617774,34650.906,0.08,0.5,0.15,0.9,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.2742207530159825,0.018899320395449868,33814.878,0.08,0.5,0.16,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.2739809368531122,0.01886860293563327,36755.22,0.08,0.5,0.18,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.2744940321846596,0.017914668303839948,39698.94,0.08,0.5,0.2,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.2718948329343652,0.018180814124674666,42630.578,0.08,0.5,0.22,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.2736995026050656,0.01881122013199023,45573.742,0.08,0.5,0.24000000000000002,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.27323622884074666,0.017166714964254072,48501.4,0.08,0.5,0.26,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.27287840593345813,0.017695848361356924,51455.72,0.08,0.5,0.28,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pnonflu,surv,0.27173526021335564,0.017668663913998572,54379.126,0.08,0.5,0.3,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,ve,surv,0.33034824520586414,0.017281452283561222,32029.542,0.08,0.6,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,ve,surv,0.3890154764224533,0.017291018331630652,31744.02,0.08,0.7000000000000001,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,ve,surv,0.4479645868962533,0.015661872239081786,31466.368,0.08,0.8,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,ve,surv,0.5067500763918626,0.015010343994221121,31168.822,0.08,0.9,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.27428970043301415,0.01842639565590936,33628.71,0.09,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.2727436443183945,0.01744800970951937,34914.66,0.1,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.2718134194367934,0.017111637764963918,36198.274,0.11,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.2685971175494512,0.016803652652809354,37483.548,0.12000000000000001,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.2696158638067168,0.015368854595629238,38778.634,0.13,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.2662522078537841,0.016265803138331775,40063.694,0.14,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
adults,pflu,surv,0.2665371270730431,0.01615704157261675,41338.43,0.15,0.5,0.15,0.84,1,0.35,0.15,0.95,0.8,0.86,0.984,1,0.25,500000
children,pflu,admin,0.22847511401556822,0.03258896211846637,77914.332,0.05,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2386870569960533,0.03102694445706188,77986.37,0.060000000000000005,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2502461998994156,0.027938957204538116,78104.238,0.07,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2571057549611304,0.026553777897032577,78155.952,0.08,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2641872380159253,0.02727180848276227,78212.244,0.09,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2710655910813805,0.025273508699643843,78286.644,0.1,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2743763333864553,0.023507598145393948,78395.998,0.11,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2799603899808755,0.023283978372438136,78460.9,0.12000000000000001,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.28325544451580065,0.020815280210382092,78556.062,0.13,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pflu,admin,0.2877924391657939,0.02148154168812412,78628.572,0.14,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,ve,admin,0.0495853284565985,0.024620132637983516,78736.116,0.15,0.1,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,ve,admin,0.0995253275266328,0.024999084034317647,78762.456,0.15,0.2,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,ve,admin,0.14804555175846887,0.02403190913980539,78738.366,0.15,0.30000000000000004,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,ve,admin,0.19812245614237745,0.02298274123453228,78733.682,0.15,0.4,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,ve,admin,0.2444688330318571,0.021228854620489918,78738.092,0.15,0.5,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.2931803951459834,0.01992911584289739,77048.11,0.15,0.6,0.1,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.29310763051510924,0.02130962767537917,77197.626,0.15,0.6,0.12000000000000001,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.2941319143292645,0.020229284973543225,77347.208,0.15,0.6,0.14,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.29400160239092255,0.020498847286851425,77523.124,0.15,0.6,0.16,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.2941537265081895,0.020610968380226875,77685.298,0.15,0.6,0.18,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.2907405462079935,0.021731307918895167,77858.976,0.15,0.6,0.2,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.292809109308787,0.020717613788487844,78034.668,0.15,0.6,0.22,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.2930198082174431,0.020606422801581894,78203.662,0.15,0.6,0.24000000000000002,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.29308100809535365,0.02072574571427189,78374.196,0.15,0.6,0.26,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.29213527992212446,0.020300309171580145,78527.99,0.15,0.6,0.28,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.2917732839171908,0.021337145312778676,75429.426,0.15,0.6,0.3,0.1,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.2921859265543664,0.021544142981039707,75892.446,0.15,0.6,0.3,0.2,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.2911602055449968,0.019836492183643705,76338.814,0.15,0.6,0.3,0.30000000000000004,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.289308487067761,0.0204757678769705,76752.902,0.15,0.6,0.3,0.4,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.2929363179134882,0.019906961724507403,77206.626,0.15,0.6,0.3,0.5,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.2921816580261331,0.020859513849140393,77654.268,0.15,0.6,0.3,0.6,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.29167918322523845,0.022237654417126235,78073.762,0.15,0.6,0.3,0.7000000000000001,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sympt,admin,0.2915935797403247,0.02039132947415868,78530.908,0.15,0.6,0.3,0.8,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.2926795653269439,0.02090985619425747,75382.008,0.15,0.6,0.3,0.84,0.1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.2918314341835045,0.019829248952458446,75758.56,0.15,0.6,0.3,0.84,0.2,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.29086123304494627,0.0197284605581636,76099.578,0.15,0.6,0.3,0.84,0.30000000000000004,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.29277423085304144,0.02118981517045707,76485.788,0.15,0.6,0.3,0.84,0.4,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.29302281153935983,0.02178638808580143,76860.464,0.15,0.6,0.3,0.84,0.5,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.29158225736853516,0.02108563855543472,77212.868,0.15,0.6,0.3,0.84,0.6,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.29157023701048035,0.020457723302438904,77595.982,0.15,0.6,0.3,0.84,0.7000000000000001,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.2915832238559149,0.020407537670883935,77986.648,0.15,0.6,0.3,0.84,0.8,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,clin,admin,0.29397510666069604,0.01994505008105318,78333.086,0.15,0.6,0.3,0.84,0.9,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,test_clin,admin,0.29024674120625266,0.026163307210680196,65729.576,0.15,0.6,0.3,0.84,1,0.1,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,test_nonclin,admin,0.269355391831601,0.025248524202077228,31482.876,0.15,0.6,0.3,0.84,1,0.17,0,0.9,0.9,0.86,0.984,1,0.1,500000
children,test_nonclin,admin,0.28778377124824556,0.02240079327757872,47219.014,0.15,0.6,0.3,0.84,1,0.17,0.05,0.9,0.9,0.86,0.984,1,0.1,500000
children,test_nonclin,admin,0.29238005910775644,0.023138213896188097,62933.242,0.15,0.6,0.3,0.84,1,0.17,0.1,0.9,0.9,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.08925201586078711,0.018743839116395055,78703.99,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.5,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.0991205276065651,0.020059190449972595,78710.534,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.55,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.1125143882235335,0.017398356103966745,78713.012,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.6,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.1256968399287708,0.01822287504713746,78691.932,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.65,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.1433248009651127,0.019312915968486142,78704.238,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.7,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.1679052273078029,0.018659091841925088,78722.99,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.75,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.1933024429000705,0.019769155268147102,78694.342,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.8,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.2332122062719187,0.020067727556213413,78700.428,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.8500000000000001,0.86,0.984,1,0.1,500000
children,sens_flu,admin,0.25881043511537105,0.027333929812893225,78691.238,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.5,0.984,1,0.1,500000
children,sens_flu,admin,0.26405645650080106,0.025771271593319003,78689.728,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.55,0.984,1,0.1,500000
children,sens_flu,admin,0.27053761540019794,0.02400697601595762,78703.426,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.6,0.984,1,0.1,500000
children,sens_flu,admin,0.2745963862859,0.02332702015822117,78693.406,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.65,0.984,1,0.1,500000
children,sens_flu,admin,0.2799211864150094,0.021908039435062813,78702.926,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.7,0.984,1,0.1,500000
children,sens_flu,admin,0.2838246254782116,0.019901649317611736,78700.004,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.75,0.984,1,0.1,500000
children,sens_flu,admin,0.2865359114060102,0.02228650292427547,78705.214,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.8,0.984,1,0.1,500000
children,sens_flu,admin,0.2911104512124784,0.02121420745491467,78707.18,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.8500000000000001,0.984,1,0.1,500000
children,spec_flu,admin,0.19533620009165523,0.018234227956982766,78702.598,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.9,1,0.1,500000
children,spec_flu,admin,0.2024738210638101,0.01943162304557903,78708.174,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.91,1,0.1,500000
children,spec_flu,admin,0.2126253629594585,0.019570475478109913,78728.77,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.92,1,0.1,500000
children,spec_flu,admin,0.221247659012569,0.019408466978182343,78719.13,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.93,1,0.1,500000
children,spec_flu,admin,0.23215455242845529,0.01950700717966783,78696.314,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.9400000000000001,1,0.1,500000
children,spec_flu,admin,0.24497851555049477,0.018261212744131564,78717.422,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.9500000000000001,1,0.1,500000
children,spec_flu,admin,0.2554901228695529,0.019912501605842934,78712.784,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.96,1,0.1,500000
children,spec_flu,admin,0.2693253879686498,0.01874887917580775,78694.422,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.97,1,0.1,500000
children,spec_flu,admin,0.2872240857816561,0.01909383229643334,78678.864,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.98,1,0.1,500000
children,pvac,admin,0.19132717234711744,0.024578278997125717,78723.092,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.05,500000
children,pflu,admin,0.29326576061315673,0.019211448515247403,78705.46,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pnonflu,admin,0.2919511466649646,0.01997620993693303,78693.714,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pvac,admin,0.2907044585373009,0.021332672307855963,78711.05,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,sens_vac,admin,0.29191572493512014,0.020087264085585817,78716.722,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,spec_vac,admin,0.2919565135170487,0.020396095570598398,78736.586,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,ve,admin,0.2920171003885325,0.02114244019141101,78725.3,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.1,500000
children,pvac,admin,0.3536868080157264,0.017875421784385764,78693.566,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.15000000000000002,500000
children,pvac,admin,0.3960555686773152,0.015519642918549225,78633.972,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.2,500000
children,pvac,admin,0.42419612519896033,0.01497044920412267,78587.076,0.15,0.6,0.3,0.84,1,0.17,0.15,0.9,0.9,0.86,0.984,1,0.25,500000
